Constant   Base   Exp.   Coeff.    Minimum Log10(P)      Index   String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
pi         11     -1/2   98/141    -1.418660041819654    4       0.434A2238927802461833434A8036A699824242815106A4190409203515682717A39891738406986A25377887A39359323660A8682504168226AA06179750476A6323AAA700187358277A90862559A811411895AA5408317015A22070162579775AA4A391432886451689069382A552251A9150493355A2A421AA97171301A6506693A55268501375A3400775496915A8104833919A826563461256041325511136344958179283570920753325382A642852785A601A74881A83483047A2089414347498259A65292546542A33158A740218657417936A6A529149A144A58950A6A6849522073AA4135102794895189879284532A77820402678AA364418607795214440425614172577404668A6023350403215952074181509650299912005268A43A16A83934532502AA0696857A28593185110289926522454A193742506237A8855044151A6A2489898389332AA21273892AA854A697744475898210323414336351459925508AA5735762456189712961224282A70A47A33595A81637078600128023619698319683727A3212145754395909A5716983384465597694AA918866804238724471737A2411846721406830A56A0827615995812955172243711A845A2279551558346319998A135674779037712A630A8A20128612198708460330055922233527299202678A129656457
pi         11     -1/2   141/43    -1.5153689285796326   498     1.939410A8391164794612624990612A307465500A82640A4A988680156A3141649632498A8AA29A1A387871122549812925089AA049672926214A109A0345368005232A13367803159A1305320775393238A416A5A0777A0788442A4130972019625324048A89994546A35606849978579405A379213093318A547670983A53825193694268834A0447102861052970785886A1A9172A996948751A15A9266457629029964840156A0913314876A3683533097347784943619364505003A9196336147685060A887566834665547673982682661092778523132A17656608478411604479778557407A36878AA15278911705A46569A2886509666659A27524503778204A857A646872841981182052035659490979688160767AA5750217880181810176938469A174311094A193121766306124479237622259590363085A6A385AA43AAA8168A03263A948654A873667054310121935571A99013A5504955901394136A98A2A72A56716368376A6097106214830568612784521374A913919581835906529775259796697A216446AA7040967A170320465633A39326774880A41132485365A008030A3A9702403926A985794823AA8A7845834052825648954A1566511A42761A55907795479217075344760655A99270567150551658074A567402A45232A04A471973398628893554422
pi         11     -1/2   43/160    -1.3000303968728264   74      0.1738A5691075807A189A23808237372A782323885241265495865581657220112050A10387222A8941393920681A7081A3924733965948554407069372585321541543A93326A6749A83AA7821A2381655788505152A1159A46618837241783848603A6268170AA821794347A2778331594678344A282A35880865123171859A1972032184963570099668051216A031691479967670A9700935A15116269440582954791311A3707362608920734179025570900782597A82912204AA19A95364419799257935068650776AA65A1624272A046865A8412739121624A395442A172AA12787399307549758492985963AA110948A799222441A99655715639A45820386AA89708A71127355228009743A757718664A8065306438727381A57280963A0A44A3547299368331754A19838445450779A979A8215402348350151A02A4039702864286791915073989305247489297681A986A45087094A34A0220AA419000250718A376552195850656A7A59A79AA9784560190109372A508A8A40813A41745514799150136993A1A9A96349598797703A795428002974605915942A40760446458586A810736A395A849A498247A9665072721468A3833923848083223378436A259120A8679356913300428015A93401959288839779798272604A139235A817625305142096829653772961797
pi         11     -1/2   160/117   -2.3803965421487305   5       0.853A155504366A6862758A12869A034334A693666214342A784370512607A8307A4258788512AA931243121930A919627590A364413053871A22A09084A59912639111178753911A957115A3A0452269A490693670872198A63507698899A1842A14062428256340A730480447974313879057321858247756304200349206574670641298689183A5037627486290560A0A0A74723A6A3393A6A1A134476A289975A831881673714A326A70466A152661621632844574A0874712297884A96806841A412424AA98A844761A773037A775429A8122A230848795755A0970A103AA72824353470269AA22759A5244AA82A2722A3148588462AA28385A2638211016506682825411440A54341376244655099A825A3821228316A62004414246653875A1427A99A0208622735108A7827862998A91121775375667A040818273A5A354453A5999861904962A783739879139624167113845188534597A57815578359AA5874541152A592696095680826484A0815A91724916AA32A56306989532071220379134341117A32807A58391935A5047836449288703498679086684AA38517947992286021040282126219965728529067642A48095A14AA8013909105256A42217685080A45A0858945657495353A3A262764188A3698508783A5813A02560A0723364467595A60549A5747046608A
pi         11     -1/2   117/191   -1.9082922221485046   199     0.388AA79670135822676033709A88395108294A5A6A03182619313034A4A026665953A458A35491435519693999206192738998761A064A130504A0A2654613A40908A36524262756A8551407307163346229692A02392115882871792449162745862A622220707105105054A35387629083A7517609631133277A78A964735A2821152209039512326499777819900846337A7871703671411464236522618A9141397901514018813369273A781121A9824473911892833134A664A98277051834040042772696496465307885207923A53253050261747410A34696711201542696A948225620597161A622424506968A19960127742785A6451864697008264469936A2992090005705177985A44A99736053403A9594A08441395539780A98020854729A3A707332204618A4A7956002421A243600A927757651861A696330978255646283213698129690008772A541939208882307A32767960042358611A19072A5290792055455023434777AA23AA92038970A05058AA426A57800777A6494172476686842320048A19664232943AA7526161688A8717319660179579369034A74861003965015642593229A05001185A74677795770A529A1734382978855031377419098A694AA0092893765A247384555353A187595088835517A497A5284A59905254A0646A77568655A77A91
pi         11     -1/2   191/74    -2.0175304926193034   13      1.5022559927513666713120372610222385956289541237A408A65529692964465375012560101140506454058275825A5160A144850847426000349519126305040097589A4322385218988A6A200A52A6513071A76399766985841A2829685A566579A87529A880495704074A410170952962827242111464A528955343331483636099951A147491244A429492499373975A4941258847574136757152947667A6A759956734950231317506600341848560695710357500408082854929673287262A96A096AA96085575902428A69774152196829210544891258516262451AA442696903005312287A197248611525100A938063339AA5379092915A2245816206970A06052484A60A8267272A5A300681699892279830566991A13707A3A6833212A3618961944396172264408020624A86358A185522A357764085254821460910184930159745A591565981542A135050825A7773656761737A51240A03940228862A8533864620205898237A84A02744461AA325000511709342291755824495739A903296A488A28AA6480491518A08765023A2004259226690A54776226AA4424022A132177A32103923A97191783770012224A5621716A1A3143A04A46A1A0598278198A330A3000622192504038983270A6651722A5895A81737065749768581205372451064A011964130A37
pi         11     -1/2   74/179    -3.128211696449077    1450    0.262496632868043A7268584649A95372A38A2503440AA274359319507A6A65666504893552703298697999A412341A16A4A3187794985112057583A6A2664A5657A5229AA5A1800990343977423188735A98902421880A8642A091892AA727AA095864186101258256A821642993624130356885A31872AA44877711A5611A6748A6310384A082089114059581A43A6A7AA0A93A61A56056412588A6410249715577508192192067351675845519A957A47A602142607212617039829861969A32479A541668A17854A40A5A95A765791277A151851295860431127730A30662926A46918A2580A8080289670035684863784042880A17272A02152828139306A00462390A35853A230173249A9583030A80A138690AA11752008780389992480253A7086967401222A865041A263AA591771536041463714A45649882622288231400255A73091A3251357169601648801778A464371699429881786419872654129474649237668396AA008224A87A8988734090182612074761149375A70779845714AA185446A817A1975111362301A609A92079424968057424A4934511351793059722A8796467A5330592337A569A19042353A813210393773174217A35209AA237175811482334177306643455A623035157456519A996885448635A931664448429A561A36405A35297A319039AA6
pi         11     -1/2   179/105   -2.0959395818670807   1425    0.A64193175427012168A217A126A86A18062869964A89670200A6A23832A09653895083149351454897113242770A8779135164A8578A871987304105A9380229094860A440473806099A68851720A13543468A3212A2A20A42975AA6A6887746933556A64A614A986A950916519142A444050007379849374390552212935923AA7668751809522487AA00164418465468791962713813A3508644353163A344AA76215A52AA445110278535024426883A66AA933547A6A894897A56A583654A914AA4811924A3484342958024265670831920647149025675210809771942526884A005863675971101928024A6749278879442287169785169A12A3A5781033658745389657125045A6826539A6599294A611163003A930805111204679442558396883329A19A997320390884757474345180A76213843440A49735061311850174672755578716031383474A543162448479A0934377312131231290575758123947057186368323187173488529677709043365085025A99A796996A381354174146A8AA7258032AA1447963820A99329991584878206027A33233689767088433950466056A943922A81A9895A0800182A3872779012948440220529672563373209753081801067511A92880679299A538930246A25404598057A229325833121665005587545545662142A89155278
pi         11     -1/2   105/136   -2.1416539968260446   1282    0.4878489AA672841854907992381A5760A7549409365782514979654092995078A9715A0609525272863A7712A8646859242A7176A01926A997128A883088504A26583640124431103859913177884A8913920764043962875A2163560409342A50866A547A42014542303709A856806724179640934243AA065709694598324133902697574091997950A3433150839709648A125062313593834A7852335A97246A80A38A5078A59455234332711431283A4A249558674237A42359373710959936A4457980618632A914415240320720AA015675155035696837781A2334028A384883595A3469A979774723810977A507A040453812A82454400658392767603304103AA73067493663194287359A84994006589702364019765967951918A2163852728113AA936896294873543A1911556389872991642618457761A89135821011321243A66725A273105149089867584A22172292276A3975A05429511708A79208AA571049652341576331A61529114535346232268173966A50375564271813176612209054904580107A941785484543AA83A81AA658780194284089A1997235264327107769019467A32AA15A58272421A47221A870676039241099A2391351A39777A408632304A0945677262A9A387093A910328524907571998A811729497A6A4118135804A34772261903A0
pi         11     -1/2   136/31    -1.2809029525562883   865     2.525480915341A600A20361970A59919367223896173563022A380072551A548539485073A724838A08240366745650703225311896273A64A3774698162007921463A576989350A6A89826435801368639494395169856259307A37226943769509122051973501115A35444829A4A8416654388AA009077A1107197864998611629519984787719866A048312328567A8AAA6AA2A7717663A27099A26167788218001923093A239933A736225840214128631AA21900757963336688788575400468658531950098268252062A55A3126A3876695A50920346A71AA1A41487A846469774591709AA02822A37650134751837A6277A87672932260357829276475A418975586835424905678A57A0AA39A0801257A931779573350303A15225690204A91A0918364807841019A213766A02000114568624301572833433190329611A956AA20088422019288604690641A451A441562481565224388800967607184449455253418946927369713AA8A2489292365A318288811983218415302A92410A38982886391A5077221648374547A07A601172558919081A41573492345561580247448A839353631585886946888877A689874A7286430347056665590026454A16A555968996A5A1316455050347091214943445496751686322332A265891A72174574AA92600876358066A02972
pi         11     -1/2   112/193   -2.0493394583479922   12      0.36685A613A0A8885713A8038440557351519AA5885121615012876033A7721A929558225A29589A1A1151915080A904A04401137920360843A805583891422139412221776A6AA97500027630AA98A184165543A9A758623698308766371151623467161971A73A7778A35A45A50A25957A1213A774391531A81508387891274595528A43242815129567639165A7694391677447702512A2851364512A36286A229986195A32979642057892700A625737859094548543789675239469732375754544604052833115586A894A7930A55A0A34436323A32609079A329128335345211174374716728291132A93085202506543835796891487A326909643702182172582353617071132171993975688567384806423759773A520748888A22979A3239A6535606451467575A4122569123125244796769200846729539814449A997300244399A6A263436520734931648794871795975AA597823047540562487A35820021111A980888A6402476732049536870011921A2A553671596416A4955113A418799A11889193135739A1392191A5A07070A52774627217A470369A979823103452222356A790909548460397932279A8A859051737082967304A64A19556728244A86152577498A31402A46631337427A225037073A331383964926A6430320388860556864A040A7231194A34
pi         11     -1/2   193/81    -2.6769747338173575   372     1.3872A48721379050993692699539093985A65A1841A29804424938778695624A061495128115637A555187413770997631AA11037996444411A0983386820044498517A014412133463610690490008A3323398484A265A6574685780204925A898AAA174781A774A6956A3304106658557313561A82452307864159634A71A02A4936808AA4377719112507930166970111038A091401A50542383554276989A500701318053593264287A791900510862120AA14068A3A603955555045A2125484138949000860798A30380978349532542337071516912872231887040068582A35387AA21A0595357A805338475504689250506145310A1389372485961167A46753505386315074080538249632499969268A0873948589A9166932558303A866264359251417484283719069499867A809621436012933761742057A126852327407A60089393919391530A78A4248650687687359775778A6A43A1A72746345448454A939164395394A5A4383411031011AA441A725754366008250A14659809179791A405A478690173886412555955114937817117A63625072440A7803122287A2A05A17A656479079566289A9054120028A63148439662A1A60481A430100A02763799155206529781935170561A23A33322A3A312331365449942246A481685312230471297776A22532903813
pi         11     -1/2   81/212    -1.2777218471244123   6       0.240A070080A82274089544646A672A50289750638634499228334371467618178A0A7622379891179616287398526430AA76A271A70109717745769446572415448AA088A78659A45321304A89AA58A0107917260079A47360201152AA02076060819789081708A08900138A4592A020666A08279093959149425642142587362818197593688422353975949905966777213353862551286370177A62809499594A5A741A36997542296942117569A1800983AA73045220959565A236A1258760438A9060882A83A31203989075929837952A64063783905A66516743A34840A68486379538646774A4370220797510926185834999AA24674A0420A2263843A40A2A186453834A3905548098195484177850585584A79335A495966097A24AA3104A853412570A25A5434379512A847A4938A8699440A0126147318528067626A5A43A7A04960933A59A6A693016A87538809585323A8846455879A53843733297A87975090268530309A4908676782162A439AA5801347A742583961763A4142126564506A912639394732037275765A7A988938A1309336A8623491117825196A238A9A6368A8167787A02604432597A52A8051568179A85A339A1409157781731891A5078399012491902986A300134385884760952A5A59654581834817305125A00619117770A2065078859430907A3
